,Random_ID,STUDENT_UNITS,FINAL_GRADE,GRADE_QUALITY_POINTS
51070,Z04PF2F3,3.0,C+,2.3
51071,Z04PF2F3,4.0,W,0.0
51072,GBSJ038I,3.0,F,0.0
51073,GBSJ038I,3.0,C,2.0
51074,GBSJ038I,3.0,B+,3.3
51075,GBSJ038I,3.0,F,0.0
51076,3RP9CYOV,3.0,A-,3.7
51077,069WG7MJ,3.0,B+,3.3
51078,069WG7MJ,5.0,A,4.0
51079,069WG7MJ,3.0,A,4.0
51080,069WG7MJ,3.0,A,4.0
51081,EYO6CA4M,4.0,F,0.0
51082,EYO6CA4M,2.0,NP#,0.0
51083,A9I8HGUR,3.0,A,4.0
51084,A9I8HGUR,3.0,A,4.0
51085,A9I8HGUR,3.0,A,4.0
51086,A9I8HGUR,3.0,A-,3.7
51087,A9I8HGUR,3.0,A,4.0
51088,R8I1YPNL,5.0,C+#,2.3
51089,R8I1YPNL,3.0,B,3.0
51090,VN5TR8NC,3.0,A,4.0
51091,O7VMJTFN,1.0,W,0.0
51092,UR23N4LD,3.0,A,4.0
51093,UR23N4LD,3.0,A-,3.7
51094,UR23N4LD,3.0,A,4.0
51095,UR23N4LD,5.0,A-,3.7
51096,UR23N4LD,3.0,A,4.0
51097,RPSIPTDW,3.0,A,4.0
51098,H8LIZYJO,6.0,C+#,2.3
51099,Q8UCXD5K,4.0,C,2.0
51100,Q8UCXD5K,2.0,A,4.0
51101,0J5B1F97,3.0,A,4.0
51102,H3LREPID,3.0,D,1.0
51103,H3LREPID,5.0,W,0.0
51104,B3UGGC9K,3.0,F,0.0
51105,B3UGGC9K,3.0,F,0.0
51106,B3UGGC9K,3.0,W,0.0
51107,B3UGGC9K,3.0,W,0.0
51108,B3UGGC9K,3.0,F,0.0
51109,G4GPVLLP,1.0,EW,0.0
51110,5L2L9MGI,3.0,A-,3.7
51111,5L2L9MGI,3.0,B,3.0
51112,5L2L9MGI,5.0,B,3.0
51113,JIT5CV6Q,3.0,A,4.0
51114,JIT5CV6Q,3.0,A-,3.7
51115,JIT5CV6Q,5.0,A-,3.7
51116,JIT5CV6Q,3.0,A,4.0
51117,HFRMZGIQ,3.0,B+,3.3
51118,HFRMZGIQ,3.0,C+,2.3
51119,HFRMZGIQ,3.0,B-,2.7
51120,HFRMZGIQ,3.0,B,3.0
51121,HFRMZGIQ,3.0,A,4.0
51122,HFRMZGIQ,0.5,A,4.0
51123,U0V0XZAM,3.0,A,4.0
51124,U0V0XZAM,3.0,A-,3.7
51125,U0V0XZAM,3.0,A,4.0
51126,F7PMLISV,2.0,W,0.0
51127,F7PMLISV,3.0,W,0.0
51128,F7PMLISV,4.0,B,3.0
51129,6S7F85O7,3.0,C,2.0
51130,6S7F85O7,3.0,A,4.0
51131,6S7F85O7,3.0,A,4.0
51132,6S7F85O7,1.0,P,0.0
51133,6S7F85O7,3.0,A,4.0
51134,V8LVQFWC,4.0,C,2.0
51135,V8LVQFWC,3.0,B,3.0
51136,84E5SIMT,3.0,W,0.0
51137,84E5SIMT,3.0,C+,2.3
51138,84E5SIMT,3.0,W,0.0
51139,84E5SIMT,6.0,A,4.0
51140,84E5SIMT,2.0,P#,0.0
51141,76FR0I9H,3.0,A,4.0
51142,76FR0I9H,1.0,A,4.0
51143,76FR0I9H,3.0,A,4.0
51144,76FR0I9H,1.0,A,4.0
51145,76FR0I9H,4.0,A,4.0
51146,76FR0I9H,5.0,A,4.0
51147,76FR0I9H,2.0,A,4.0
51148,SXJEVW0L,6.0,A#,4.0
51149,VP9PZR73,4.0,A,4.0
51150,VP9PZR73,4.0,C+,2.3
51151,VP9PZR73,2.0,P#,0.0
51152,VP9PZR73,3.0,C,2.0
51153,VP9PZR73,3.0,A,4.0
51154,HU5L81FU,2.0,W,0.0
51155,HU5L81FU,6.0,W,0.0
51156,DQETE689,3.0,A,4.0
51157,DQETE689,3.0,A,4.0
51158,DQETE689,1.0,A,4.0
51159,DQETE689,3.0,W,0.0
51160,DQETE689,3.0,B+,3.3
51161,DQETE689,4.0,A,4.0
51162,USHC84XS,6.0,C,2.0
51163,USHC84XS,2.0,P#,0.0
51164,USHC84XS,3.0,A-,3.7
51165,USHC84XS,4.0,A,4.0
51166,USHC84XS,0.5,A,4.0
51167,5DNVAF9J,3.0,B,3.0
51168,NJDXA7QF,3.0,F,0.0
51169,NJDXA7QF,3.0,C,2.0
51170,UY57LXBK,3.0,W,0.0
51171,UY57LXBK,3.0,W,0.0
51172,UY57LXBK,2.0,W,0.0
51173,UGDJ4LXP,3.0,C+,2.3
51174,UGDJ4LXP,5.0,A,4.0
51175,UGDJ4LXP,3.0,C,2.0
51176,UNDAPLM4,1.0,A,4.0
51177,UNDAPLM4,3.0,A,4.0
51178,DN9X17T8,3.0,F,0.0
51179,DN9X17T8,5.0,D-,0.7
51180,DN9X17T8,1.0,C,2.0
51181,DN9X17T8,3.0,C,2.0
51182,W5QMVMI2,4.0,A,4.0
51183,W5QMVMI2,3.0,A-,3.7
51184,W5QMVMI2,1.0,A,4.0
51185,W5QMVMI2,3.0,A,4.0
51186,W5QMVMI2,2.0,A,4.0
51187,W5QMVMI2,3.0,A,4.0
51188,2LKJMPVL,3.0,A,4.0
51189,59LYMX1G,3.0,A,4.0
51190,Y3B9LCBU,3.0,W,0.0
51191,3JU3I38A,3.0,W,0.0
51192,3JU3I38A,3.0,B,3.0
51193,8WQ6ENH7,3.0,A,4.0
51194,1ME0PC70,6.0,C#,2.0
51195,KXY6PVXY,6.0,C#,2.0
51196,ZE6GLTBC,4.0,F,0.0
51197,ZE6GLTBC,2.0,NP#,0.0
51198,ZE6GLTBC,5.0,F,0.0
51199,ZE6GLTBC,3.0,F,0.0
51200,LFE59ADC,4.0,B+#,3.3
51201,LFE59ADC,6.0,B-#,2.7
51202,31OQV1X5,3.0,B,3.0
51203,31OQV1X5,5.0,C,2.0
51204,31OQV1X5,2.0,F,0.0
51205,31OQV1X5,3.0,D,1.0
51206,NE1XM6MV,4.0,A,4.0
51207,17TT15I5,3.0,A,4.0
51208,17TT15I5,5.0,A,4.0
51209,17TT15I5,5.0,A,4.0
51210,17TT15I5,1.0,P,0.0
51211,17TT15I5,3.0,A,4.0
51212,0VB00W6W,5.0,B,3.0
51213,0VB00W6W,0.5,A,4.0
51214,0VB00W6W,3.0,A-,3.7
51215,0VB00W6W,3.0,A,4.0
51216,0VB00W6W,5.0,B,3.0
51217,FX6E2LHS,3.0,B,3.0
51218,FX6E2LHS,3.0,C,2.0
51219,FX6E2LHS,3.0,B,3.0
51220,FX6E2LHS,3.0,B+,3.3
51221,9X8ZZVIF,4.0,A,4.0
51222,MN8V06VP,3.0,A,4.0
51223,YGFSYRN3,5.0,B-#,2.7
51224,YGFSYRN3,1.0,F,0.0
51225,MMPOYVOF,1.5,A,4.0
51226,MMPOYVOF,3.0,W,0.0
51227,MMPOYVOF,4.0,B,3.0
51228,MMPOYVOF,3.0,D,1.0
51229,MMPOYVOF,3.0,B-,2.7
51230,MMPOYVOF,1.5,A,4.0
51231,MMPOYVOF,1.0,A,4.0
51232,00UUY09H,5.0,W,0.0
51233,00UUY09H,3.0,IF,0.0
51234,00UUY09H,3.0,F,0.0
51235,00UUY09H,2.0,A,4.0
51236,00UUY09H,1.0,A,4.0
51237,8LT44SHY,4.0,B,3.0
51238,AW5RZQ9J,3.0,A,4.0
51239,AW5RZQ9J,3.0,B,3.0
51240,2UO92XCC,5.0,A,4.0
51241,VAT8I6FY,5.0,A,4.0
51242,5ASTUV9Y,3.0,A,4.0
51243,5ASTUV9Y,3.0,B,3.0
51244,5ASTUV9Y,1.0,A,4.0
51245,5ASTUV9Y,5.0,A-,3.7
51246,HV4DTRBW,1.5,A,4.0
51247,HV4DTRBW,0.5,A,4.0
51248,HV4DTRBW,3.0,F,0.0
51249,HV4DTRBW,3.0,F,0.0
51250,QY9OSAG6,3.0,A,4.0
51251,QY9OSAG6,2.0,A,4.0
51252,QY9OSAG6,5.0,W,0.0
51253,QY9OSAG6,3.0,A,4.0
51254,82QIDGX3,3.0,D,1.0
51255,SU73WDFX,3.0,A,4.0
51256,SU73WDFX,3.0,A,4.0
51257,SU73WDFX,3.0,A,4.0
51258,SU73WDFX,3.0,A,4.0
51259,SU73WDFX,1.0,A,4.0
51260,SU73WDFX,3.0,A,4.0
51261,K0RQK1YK,3.0,A,4.0
51262,YMPW43H7,5.0,B,3.0
51263,BM3W7LFG,3.0,B,3.0
51264,BM3W7LFG,3.0,A,4.0
51265,BM3W7LFG,4.0,A,4.0
51266,BM3W7LFG,3.0,B+,3.3
51267,O458GBZS,3.0,A-,3.7
51268,O458GBZS,2.0,A,4.0
51269,O458GBZS,1.0,A,4.0
51270,O458GBZS,3.0,B+,3.3
51271,ANZPXJXK,3.0,B+,3.3
51272,W3UT5KKO,5.0,C,2.0
51273,ZKA9ZPG4,2.0,W,0.0
51274,F0ZVBYTM,3.0,A-,3.7
51275,F0ZVBYTM,1.0,A,4.0
51276,F0ZVBYTM,4.0,B,3.0
51277,F0ZVBYTM,3.0,A,4.0
51278,F0ZVBYTM,3.0,D+,1.3
51279,EJHG7SCW,3.0,W,0.0
51280,FI23KWIY,3.0,A,4.0
51281,ASZC8OW4,3.0,A,4.0
51282,109DNPRG,3.0,A,4.0
51283,109DNPRG,5.0,A,4.0
51284,109DNPRG,3.0,A,4.0
51285,109DNPRG,2.0,A,4.0
51286,109DNPRG,3.0,A,4.0
51287,KMP8D9J3,3.0,A-,3.7
51288,KMP8D9J3,3.0,A,4.0
51289,KMP8D9J3,3.0,A-,3.7
51290,FT8KSCF0,3.0,C,2.0
51291,FT8KSCF0,3.0,B,3.0
51292,FT8KSCF0,3.0,B,3.0
51293,FT8KSCF0,5.0,A,4.0
51294,FT8KSCF0,3.0,C,2.0
51295,WYR85JUY,3.0,P,0.0
51296,VMS3LBPI,3.0,W,0.0
51297,VMS3LBPI,3.0,A,4.0
51298,VMS3LBPI,3.0,C,2.0
51299,0NGBNBMV,4.0,A,4.0
51300,85N529RM,4.0,A,4.0
51301,91H6V1J8,4.0,A,4.0
51302,91H6V1J8,3.0,A,4.0
51303,91H6V1J8,5.0,A#,4.0
51304,91H6V1J8,1.0,P,0.0
51305,91H6V1J8,3.0,A,4.0
51306,GMLCNEM5,0.5,W,0.0
51307,TFWNR7NC,3.0,B,3.0
51308,TFWNR7NC,5.0,W,0.0
51309,TFWNR7NC,3.0,D,1.0
51310,QUOVFHRQ,3.0,A,4.0
51311,QUOVFHRQ,3.0,A,4.0
51312,QUOVFHRQ,3.0,A,4.0
51313,QUOVFHRQ,3.0,B-,2.7
51314,QXJ0OY3N,5.0,A-,3.7
51315,QXJ0OY3N,1.0,A,4.0
51316,QXJ0OY3N,4.0,A,4.0
51317,IG7KB45E,3.0,B-,2.7
51318,IG7KB45E,3.0,A-#,3.7
51319,IG7KB45E,3.0,B,3.0
51320,IG7KB45E,3.0,D,1.0
51321,IG7KB45E,3.0,D,1.0
51322,1974A1K9,3.0,A,4.0
51323,1974A1K9,3.0,A,4.0
51324,1974A1K9,3.0,B,3.0
51325,1974A1K9,3.0,B-,2.7
51326,FQUR9P2B,3.0,P,0.0
51327,XLFB5FVM,3.0,A,4.0
51328,XLFB5FVM,3.0,A-,3.7
51329,XLFB5FVM,3.0,B+,3.3
51330,XLFB5FVM,4.0,B-,2.7
51331,F405APGO,4.0,F,0.0
51332,F405APGO,2.0,NP#,0.0
51333,F405APGO,3.0,W,0.0
51334,PFPOZVLZ,3.0,W,0.0
51335,PFPOZVLZ,1.0,W,0.0
51336,PFPOZVLZ,4.0,F,0.0
51337,PFPOZVLZ,5.0,W,0.0
51338,W4SZQEKZ,5.0,P#,0.0
51339,W4SZQEKZ,3.0,P#,0.0
51340,W4SZQEKZ,3.0,B#,3.0
51341,F4ARPVSD,3.0,A-,3.7
51342,VSM9SU95,5.0,F#,0.0
51343,SFLWDYQZ,2.0,P#,0.0
51344,SFLWDYQZ,3.0,A,4.0
51345,SFLWDYQZ,4.0,A,4.0
51346,SFLWDYQZ,5.0,A,4.0
51347,Z6LRWD6Q,3.0,C,2.0
51348,Z6LRWD6Q,1.5,A,4.0
51349,Z6LRWD6Q,1.0,A,4.0
51350,Z6LRWD6Q,1.5,A,4.0
51351,Z6LRWD6Q,4.0,B,3.0
51352,Z6LRWD6Q,1.0,A,4.0
51353,Z6LRWD6Q,3.0,F,0.0
51354,LPI7N1SI,2.5,A,4.0
51355,LPI7N1SI,3.0,B+,3.3
51356,LPI7N1SI,3.0,B,3.0
51357,LPI7N1SI,4.0,B,3.0
51358,C52FZ8I7,3.0,F,0.0
51359,5SMY4PB2,4.0,C,2.0
51360,7RTE47B1,5.0,A,4.0
51361,7RTE47B1,4.0,A,4.0
51362,SUMBQ358,3.0,B-,2.7
51363,O0QHN01B,4.0,A,4.0
51364,O0QHN01B,3.0,A,4.0
51365,O0QHN01B,0.5,P,0.0
51366,O0QHN01B,4.0,P,0.0
51367,3MX54D2R,3.0,W,0.0
51368,3MX54D2R,3.0,W,0.0
51369,3MX54D2R,3.0,D+,1.3
51370,EVZMUZAK,4.0,A,4.0
51371,IB8B5G8P,3.0,A,4.0
51372,2X4K33ZT,3.0,A,4.0
51373,2X4K33ZT,2.0,A,4.0
51374,2X4K33ZT,3.0,A,4.0
51375,2X4K33ZT,4.0,A,4.0
51376,2X4K33ZT,3.0,C,2.0
51377,2X4K33ZT,3.0,B,3.0
51378,2X4K33ZT,1.0,A,4.0
51379,RNPLCNM9,4.0,W,0.0
51380,JKTM8HE4,3.0,W,0.0
51381,JKTM8HE4,3.0,A,4.0
51382,JKTM8HE4,3.0,B,3.0
51383,JKTM8HE4,5.0,B-,2.7
51384,JKTM8HE4,3.0,W,0.0
51385,JKTM8HE4,1.0,A,4.0
51386,DMXU0Q5C,1.0,A,4.0
51387,DMXU0Q5C,3.0,B,3.0
51388,DMXU0Q5C,3.0,A,4.0
51389,DMXU0Q5C,3.0,B,3.0
51390,DMXU0Q5C,2.0,A,4.0
51391,DMXU0Q5C,3.0,A,4.0
51392,DMXU0Q5C,0.5,A,4.0
51393,DMXU0Q5C,3.0,A,4.0
51394,MG9OOFJM,5.0,A#,4.0
51395,MG9OOFJM,3.0,A,4.0
51396,S3SXHSM1,4.0,A,4.0
51397,S3SXHSM1,4.0,A-,3.7
51398,F9QH1R94,5.0,W,0.0
51399,F9QH1R94,3.0,W,0.0
51400,F9QH1R94,3.0,W,0.0
51401,MD5GTSPI,5.0,C,2.0
51402,MD5GTSPI,3.0,D,1.0
51403,MD5GTSPI,2.0,A,4.0
51404,MD5GTSPI,1.0,A,4.0
51405,MD5GTSPI,3.0,A,4.0
51406,MD5GTSPI,3.0,D-,0.7
51407,HGF625DT,3.0,A,4.0
51408,HGF625DT,4.0,A,4.0
51409,HGF625DT,3.0,A,4.0
51410,HGF625DT,3.0,A,4.0
51411,DEFACEHU,5.0,A,4.0
51412,DEFACEHU,3.0,A,4.0
51413,DEFACEHU,6.0,W,0.0
51414,B0P7I7IG,1.0,A,4.0
51415,B0P7I7IG,1.0,A,4.0
51416,B0P7I7IG,3.0,A,4.0
51417,B0P7I7IG,1.0,A,4.0
51418,B0P7I7IG,1.0,A,4.0
51419,XS5LW976,3.0,A,4.0
51420,XS5LW976,3.0,C,2.0
51421,5TB8SYSR,3.0,A,4.0
51422,5TB8SYSR,3.0,A,4.0
51423,5TB8SYSR,2.0,P#,0.0
51424,5TB8SYSR,4.0,B+,3.3
51425,7HGGFF4Z,3.0,A,4.0
51426,VQ61SPZ5,3.0,W,0.0
51427,VQ61SPZ5,3.0,A-,3.7
51428,VQ61SPZ5,1.0,A,4.0
51429,VQ61SPZ5,2.0,A,4.0
51430,VQ61SPZ5,3.0,A,4.0
51431,VQ61SPZ5,3.0,C,2.0
51432,VQ61SPZ5,3.0,C,2.0
51433,O8ECRJ0K,5.0,C#,2.0
51434,O8ECRJ0K,1.5,A,4.0
51435,O8ECRJ0K,3.0,A,4.0
51436,O8ECRJ0K,3.0,A,4.0
51437,HBVA6K6U,3.0,C,2.0
51438,HBVA6K6U,6.0,C,2.0
51439,HBVA6K6U,3.0,D,1.0
51440,HBVA6K6U,2.0,P#,0.0
51441,18MJNFK9,3.0,A,4.0
51442,NEBAPYVP,5.0,A,4.0
51443,NEBAPYVP,3.0,A,4.0
51444,NEBAPYVP,2.0,P#,0.0
51445,NEBAPYVP,6.0,A,4.0
51446,LHDCE8W1,3.0,A-,3.7
51447,LHDCE8W1,3.0,A,4.0
51448,LHDCE8W1,3.0,A-,3.7
51449,LHDCE8W1,3.0,A,4.0
51450,PBB0HBM1,3.0,A,4.0
51451,PBB0HBM1,3.0,A,4.0
51452,PBB0HBM1,3.0,A,4.0
51453,PBB0HBM1,3.0,A,4.0
51454,PBB0HBM1,3.0,A,4.0
51455,AUASGJLT,2.0,W,0.0
51456,AUASGJLT,4.0,W,0.0
51457,AUASGJLT,3.0,W,0.0
51458,AUASGJLT,5.0,W,0.0
51459,3IP9MESJ,5.0,W,0.0
51460,42ZT4PUK,3.0,A,4.0
51461,ZYBS0K01,5.0,IB#,0.0
51462,ZYBS0K01,5.0,W,0.0
51463,YT1O29ZE,3.0,F#,0.0
51464,YT1O29ZE,3.0,W,0.0
51465,BDTP0CHR,3.0,B,3.0
51466,CY4LEPPL,3.0,C+,2.3
51467,Z0GE632Q,4.0,B,3.0
51468,6BHPDEK7,1.0,A,4.0
51469,LEI4MDBV,5.0,A,4.0
51470,V6FXGBMI,3.0,A,4.0
51471,V6FXGBMI,1.0,A,4.0
51472,V6FXGBMI,3.0,A,4.0
51473,V6FXGBMI,3.0,C,2.0
51474,V6FXGBMI,2.0,A,4.0
51475,V6FXGBMI,3.0,A-,3.7
51476,V6FXGBMI,3.0,A,4.0
51477,V6FXGBMI,3.0,B-,2.7
51478,W74DKTU5,3.0,A,4.0
51479,W74DKTU5,3.0,B+,3.3
51480,W74DKTU5,3.0,W,0.0
51481,W74DKTU5,3.0,F,0.0
51482,LEWG2KBI,5.0,A,4.0
51483,LEWG2KBI,5.0,B+,3.3
51484,LEWG2KBI,3.0,B,3.0
51485,LEWG2KBI,3.0,A,4.0
51486,FPHTCQ9L,3.0,C,2.0
51487,HSPI9XJQ,3.0,D,1.0
51488,HSPI9XJQ,3.0,A,4.0
51489,OX44BSHA,3.0,B,3.0
51490,J7P885TJ,3.0,P,0.0
51491,27PRUPS1,3.0,A-,3.7
51492,KG9WCXGC,5.0,A,4.0
51493,1ACAJQIM,2.0,A,4.0
51494,1ACAJQIM,3.0,A,4.0
51495,GFZQK0O5,6.0,A#,4.0
51496,HNI84H7Z,6.0,A-#,3.7
51497,HNI84H7Z,3.0,B#,3.0
51498,K5D8ULX6,6.0,B#,3.0
51499,395OI2PA,5.0,A,4.0
51500,UB9L279Z,3.0,W,0.0
51501,UB9L279Z,2.0,P#,0.0
51502,UB9L279Z,4.0,B+,3.3
51503,UB9L279Z,3.0,A,4.0
51504,UB9L279Z,3.0,D+,1.3
51505,HFNMJM9O,2.0,NP#,0.0
51506,HFNMJM9O,3.0,D+,1.3
51507,HFNMJM9O,4.0,F,0.0
51508,ZYN6C969,3.0,A,4.0
51509,IW4M7SQG,3.0,B+,3.3
51510,TZJN8J2G,3.0,A,4.0
51511,23W1QQCG,3.0,A,4.0
51512,BIE0ORR7,3.0,A-,3.7
51513,IQ4XTRHL,3.0,A-,3.7
51514,NM4O6PE1,3.0,A,4.0
51515,OKT6GGBW,3.0,A,4.0
51516,BYGF0RUE,3.0,C,2.0
51517,URG1V6KS,3.0,A-,3.7
51518,URG1V6KS,3.0,C,2.0
51519,YZPOUSVU,3.0,A-,3.7
51520,GTHIX88X,3.0,A,4.0
51521,5F4KSXZE,3.0,A,4.0
51522,8FWKMP11,3.0,A,4.0
51523,M23U03HK,3.0,A-,3.7
51524,DY3IDYO6,3.0,A,4.0
51525,RBOTW619,3.0,A,4.0
51526,CHMOMGQI,3.0,B-,2.7
51527,CHMOMGQI,3.0,A,4.0
51528,46NKRSR2,3.0,A-,3.7
51529,VNB1U207,3.0,A,4.0
51530,9NLF6MRY,3.0,B,3.0
51531,LCDVQOD8,3.0,A-,3.7
51532,L7BO2DCZ,3.0,A,4.0
51533,L7BO2DCZ,3.0,A-,3.7
51534,R7TNIV5H,3.0,A-,3.7
51535,KIORDB5P,3.0,A-,3.7
51536,GXBWRVU1,3.0,B,3.0
51537,RRJYSD9A,3.0,C,2.0
51538,RRJYSD9A,3.0,A,4.0
51539,L5J6C2BC,3.0,A,4.0
51540,7IXRZG4C,3.0,W,0.0
51541,7IXRZG4C,3.0,B,3.0
51542,7IXRZG4C,3.0,A,4.0
51543,N4325YRH,3.0,W,0.0
51544,ERRI4HJ4,4.0,B,3.0
51545,EW0AN9YI,3.0,A-,3.7
51546,EW0AN9YI,3.0,A,4.0
51547,EW0AN9YI,5.0,A,4.0
51548,EW0AN9YI,1.0,A,4.0
51549,1CN55YNE,3.0,A-,3.7
51550,N811JG9J,3.0,F,0.0
51551,N811JG9J,3.0,F,0.0
51552,N811JG9J,3.0,F,0.0
51553,SZRWB87Z,3.0,B+,3.3
51554,SZRWB87Z,5.0,B+,3.3
51555,SZRWB87Z,5.0,C,2.0
51556,WRQXQ5L4,3.0,B-,2.7
51557,H08C00GX,3.0,B,3.0
51558,H08C00GX,5.0,B+,3.3
51559,H08C00GX,4.0,B-,2.7
51560,BGYKN9ST,3.0,F,0.0
51561,5L59JAI4,3.0,B-,2.7
51562,5L59JAI4,4.0,D,1.0
51563,2SX9I41A,3.0,A,4.0
51564,2SX9I41A,3.0,B,3.0
51565,2SX9I41A,3.0,A,4.0
51566,KY0KUX4K,3.0,C,2.0
51567,KY0KUX4K,3.0,A,4.0
51568,KY0KUX4K,3.0,B,3.0
51569,KY0KUX4K,3.0,A,4.0
51570,VLPM40NF,4.0,C,2.0
51571,SLAB0TYA,4.0,C,2.0
51572,SLAB0TYA,3.0,B,3.0
51573,SLAB0TYA,2.0,P#,0.0
51574,SLAB0TYA,5.0,D,1.0
51575,0STB04KA,4.0,C,2.0
51576,U6X1IPMT,3.0,B-,2.7
51577,U6X1IPMT,3.0,A,4.0
51578,U6X1IPMT,3.0,W,0.0
51579,U6X1IPMT,3.0,B-,2.7
51580,YSBXRQF8,4.0,A#,4.0
51581,4UUVZK92,3.0,C,2.0
51582,4UUVZK92,3.0,A,4.0
51583,4UUVZK92,3.0,A,4.0
51584,4UUVZK92,1.5,A,4.0
51585,4UUVZK92,3.0,B,3.0
51586,I4FRARK0,5.0,F,0.0
51587,44AVDTG5,2.0,F,0.0
51588,44AVDTG5,3.0,F,0.0
51589,44AVDTG5,3.0,C,2.0
51590,44AVDTG5,3.0,W,0.0
51591,0VWSMDAO,3.0,B,3.0
51592,0VWSMDAO,2.0,NP#,0.0
51593,0VWSMDAO,5.0,B+,3.3
51594,0VWSMDAO,4.0,F,0.0
51595,BFEQLMUO,4.0,A-,3.7
51596,H8GU8V2X,4.0,B+,3.3
51597,MJFC9AUS,3.0,B+#,3.3
51598,MJFC9AUS,5.0,B,3.0
51599,P4YKUKI7,5.0,F,0.0
51600,CC8HKWS0,3.0,A,4.0
51601,SV5T65U0,3.0,F,0.0
51602,SV5T65U0,3.0,C,2.0
51603,EYI9TX6S,3.0,A,4.0
51604,EYI9TX6S,1.0,A,4.0
51605,EYI9TX6S,3.0,A,4.0
51606,EYI9TX6S,3.0,A,4.0
51607,EYI9TX6S,3.0,A,4.0
51608,XVSCKOS4,3.0,F,0.0
51609,XVSCKOS4,3.0,B-,2.7
51610,19LOWGR1,3.0,F,0.0
51611,19LOWGR1,3.0,F,0.0
51612,PINSG1WA,3.0,B,3.0
51613,PINSG1WA,3.0,A-,3.7
51614,TK82XVE3,1.0,NP,0.0
51615,TK82XVE3,5.0,D+,1.3
51616,TK82XVE3,3.0,F,0.0
51617,TK82XVE3,3.0,W,0.0
51618,UHOOQ06P,1.5,A,4.0
51619,UHOOQ06P,1.5,A,4.0
51620,MQ9Z0UTM,1.0,B,3.0
51621,0LWQI8O7,3.0,A,4.0
51622,0LWQI8O7,3.0,A,4.0
51623,0LWQI8O7,3.0,A,4.0
51624,4VFOA2AN,3.0,C+,2.3
51625,4VFOA2AN,3.0,D+,1.3
51626,4VFOA2AN,3.0,F,0.0
51627,UERF85SN,4.0,A,4.0
51628,UERF85SN,4.0,A,4.0
51629,BRYY1R7W,3.0,A,4.0
51630,BRYY1R7W,3.0,F,0.0
51631,BRYY1R7W,3.0,C,2.0
51632,EH1DSLBI,5.0,A,4.0
51633,EH1DSLBI,4.0,F,0.0
51634,EH1DSLBI,2.0,NP#,0.0
51635,EH1DSLBI,3.0,IC,0.0
51636,BIMEKU8J,3.0,A,4.0
51637,KGO4KGCY,3.0,F#,0.0
51638,KGO4KGCY,5.0,F#,0.0
51639,EERSJF25,6.0,C,2.0
51640,EERSJF25,2.0,P#,0.0
51641,EERSJF25,5.0,C,2.0
51642,EERSJF25,3.0,A,4.0
51643,ANA7GX3Y,3.0,IF,0.0
51644,ANA7GX3Y,3.0,F,0.0
51645,G1PC6EK6,4.0,C,2.0
51646,6N4K6E7V,5.0,B+,3.3
51647,K2J8I66L,4.0,C+,2.3
51648,K2J8I66L,3.0,D-,0.7
51649,K2J8I66L,2.0,P#,0.0
51650,K2J8I66L,5.0,C,2.0
51651,IYL5L48J,5.0,A,4.0
51652,AMW1NFD3,3.0,B,3.0
51653,DSYK7QG5,3.0,C,2.0
51654,DSYK7QG5,3.0,A,4.0
51655,DSYK7QG5,3.0,B+,3.3
51656,DSYK7QG5,3.0,D+,1.3
51657,MGX5LVSV,3.0,P,0.0
51658,MGX5LVSV,3.0,W,0.0
51659,MGX5LVSV,3.0,W,0.0
51660,MGX5LVSV,3.0,B,3.0
51661,U8UGWVCG,3.0,D,1.0
51662,U8UGWVCG,5.0,C,2.0
51663,U8UGWVCG,3.0,W,0.0
51664,U8UGWVCG,3.0,P,0.0
51665,RTWGEB7D,3.0,F,0.0
51666,RTWGEB7D,5.0,F,0.0
51667,RTWGEB7D,3.0,W,0.0
51668,H1MV0PMP,3.0,A,4.0
51669,LQU54S5Z,2.0,B,3.0
51670,AYKOTTM9,3.0,P,0.0
51671,8WJ5AVSY,5.0,B,3.0
51672,8WJ5AVSY,1.0,A,4.0
51673,8WJ5AVSY,3.0,A,4.0
51674,8WJ5AVSY,5.0,W,0.0
51675,8WJ5AVSY,2.0,A,4.0
51676,8WJ5AVSY,5.0,A,4.0
51677,8WJ5AVSY,2.0,A,4.0
51678,7PNH9T7C,3.0,A,4.0
51679,7PNH9T7C,3.0,A,4.0
51680,KHD3QSID,3.0,A,4.0
51681,KHD3QSID,3.0,A,4.0
51682,8HRBS81E,5.0,A-,3.7
51683,8HRBS81E,4.0,A,4.0
51684,8HRBS81E,3.0,P,0.0
51685,8HRBS81E,3.0,A,4.0
51686,ZN5VUWYL,2.0,A,4.0
51687,ZN5VUWYL,0.5,A,4.0
51688,ZN5VUWYL,3.0,A,4.0
51689,ZN5VUWYL,3.0,A,4.0
51690,ZN5VUWYL,3.0,A,4.0
51691,ZN5VUWYL,0.5,A,4.0
51692,ZN5VUWYL,3.0,A-,3.7
51693,HCUQDGUM,3.0,A,4.0
51694,C3LGD3AI,3.0,B,3.0
51695,C3LGD3AI,5.0,B,3.0
51696,97CEV4L2,3.0,W,0.0
51697,97CEV4L2,4.0,D+#,1.3
51698,3P1L0L3P,3.0,C+,2.3
51699,3P1L0L3P,3.0,B+,3.3
51700,3P1L0L3P,3.0,B,3.0
51701,3P1L0L3P,3.0,D,1.0
51702,3P1L0L3P,1.0,NP#,0.0
51703,EBZP7YUG,3.0,A,4.0
51704,EBZP7YUG,4.0,B,3.0
